timestamp;label;value
2025-10-16T11:11:28.853;ACC1B;66
2025-10-16T11:11:28.853;ACC2B;29
2025-10-16T11:11:28.853;BRK1;831
2025-10-16T11:11:28.853;BRK2;831
2025-10-16T11:11:28.853;STEER;0
2025-10-16T11:11:28.853;SDC_INPUT;0
2025-10-16T11:11:28.853;R2D_BUTTON;0
2025-10-16T11:11:28.853;RESET_BUTTON;0
2025-10-16T11:11:28.853;TS_ON_BUTTON;0
2025-10-16T11:11:28.853;ACC1A;109
2025-10-16T11:11:28.853;ACC2A;4042
2025-10-16T11:11:28.853;ACC1B;66
2025-10-16T11:11:28.853;ACC2B;29
2025-10-16T11:11:28.853;BRK1;829
2025-10-16T11:11:28.853;BRK2;835
2025-10-16T11:11:28.853;STEER;0
2025-10-16T11:11:28.853;SDC_INPUT;0
2025-10-16T11:11:28.853;R2D_BUTTON;0
2025-10-16T11:11:28.853;RESET_BUTTON;0
2025-10-16T11:11:28.853;TS_ON_BUTTON;0
2025-10-16T11:11:28.853;ACC1A;109
2025-10-16T11:11:28.853;ACC2A;4042
2025-10-16T11:11:28.853;ACC1B;66
2025-10-16T11:11:28.853;ACC2B;29
2025-10-16T11:11:28.853;BRK1;831
2025-10-16T11:11:28.853;BRK2;833
2025-10-16T11:11:28.853;STEER;0
2025-10-16T11:11:28.853;SDC_INPUT;0
2025-10-16T11:11:28.853;R2D_BUTTON;0
2025-10-16T11:11:28.853;RESET_BUTTON;0
2025-10-16T11:11:28.853;TS_ON_BUTTON;0
2025-10-16T11:11:28.853;ACC1A;109
2025-10-16T11:11:28.853;ACC2A;4042
2025-10-16T11:11:28.853;ACC1B;66
2025-10-16T11:11:28.853;ACC2B;27
2025-10-16T11:11:28.853;BRK1;833
2025-10-16T11:11:28.853;BRK2;833
2025-10-16T11:11:28.853;STEER;0
2025-10-16T11:11:28.853;SDC_INPUT;0
2025-10-16T11:11:28.853;R2D_BUTTON;0
2025-10-16T11:11:28.853;RESET_BUTTON;0
2025-10-16T11:11:28.853;TS_ON_BUTTON;0
2025-10-16T11:11:28.853;ACC1A;110
2025-10-16T11:11:28.853;ACC2A;4042
2025-10-16T11:11:28.853;ACC1B;66
2025-10-16T11:11:28.853;ACC2B;27
2025-10-16T11:11:28.853;BRK1;833
2025-10-16T11:11:28.853;BRK2;829
2025-10-16T11:11:28.853;STEER;0
2025-10-16T11:11:28.853;SDC_INPUT;0
2025-10-16T11:11:28.853;R2D_BUTTON;0
2025-10-16T11:11:28.853;RESET_BUTTON;0
2025-10-16T11:11:28.853;TS_ON_BUTTON;0
2025-10-16T11:11:28.853;ACC1A;109
2025-10-16T11:11:28.853;ACC2A;4042
2025-10-16T11:11:28.853;ACC1B;66
2025-10-16T11:11:28.853;ACC2B;27
2025-10-16T11:11:28.853;BRK1;831
2025-10-16T11:11:28.853;BRK2;831
2025-10-16T11:11:28.853;STEER;0
2025-10-16T11:11:28.853;SDC_INPUT;0
2025-10-16T11:11:28.853;R2D_BUTTON;0
2025-10-16T11:11:28.853;RESET_BUTTON;0
2025-10-16T11:11:28.853;TS_ON_BUTTON;0
2025-10-16T11:11:28.853;ACC1A;109
2025-10-16T11:11:28.853;ACC2A;4042
2025-10-16T11:11:28.853;ACC1B;66
2025-10-16T11:11:28.853;ACC2B;27
2025-10-16T11:11:28.853;BRK1;831
2025-10-16T11:11:28.853;BRK2;837
2025-10-16T11:11:28.853;STEER;0
2025-10-16T11:11:28.853;SDC_INPUT;0
2025-10-16T11:11:28.853;R2D_BUTTON;0
2025-10-16T11:11:28.853;RESET_BUTTON;0
2025-10-16T11:11:28.853;TS_ON_BUTTON;0
2025-10-16T11:11:28.853;ACC1A;109
2025-10-16T11:11:28.853;ACC2A;4042
2025-10-16T11:11:28.853;ACC1B;66
2025-10-16T11:11:28.853;ACC2B;27
2025-10-16T11:11:28.853;BRK1;833
2025-10-16T11:11:28.853;BRK2;833
2025-10-16T11:11:28.853;STEER;0
2025-10-16T11:11:28.853;SDC_INPUT;0
2025-10-16T11:11:28.853;R2D_BUTTON;0
2025-10-16T11:11:28.853;RESET_BUTTON;0
2025-10-16T11:11:28.853;TS_ON_BUTTON;0
2025-10-16T11:11:28.853;ACC1A;110
2025-10-16T11:11:28.853;ACC2A;4042
2025-10-16T11:11:28.853;ACC1B;66
2025-10-16T11:11:28.853;ACC2B;27
2025-10-16T11:11:28.853;BRK1;831
2025-10-16T11:11:28.853;BRK2;831
2025-10-16T11:11:28.855;STEER;0
2025-10-16T11:11:28.855;SDC_INPUT;0
2025-10-16T11:11:28.855;R2D_BUTTON;0
2025-10-16T11:11:28.855;RESET_BUTTON;0
2025-10-16T11:11:28.855;TS_ON_BUTTON;0
2025-10-16T11:11:28.855;ACC1A;110
2025-10-16T11:11:28.855;ACC2A;4042
2025-10-16T11:11:28.855;ACC1B;66
2025-10-16T11:11:28.855;ACC2B;27
2025-10-16T11:11:28.855;BRK1;831
2025-10-16T11:11:28.855;BRK2;829
2025-10-16T11:11:28.855;STEER;0
2025-10-16T11:11:28.855;SDC_INPUT;0
2025-10-16T11:11:28.855;R2D_BUTTON;0
2025-10-16T11:11:28.855;RESET_BUTTON;0
2025-10-16T11:11:28.855;TS_ON_BUTTON;0
2025-10-16T11:11:28.855;ACC1A;110
2025-10-16T11:11:28.855;ACC2A;4042
2025-10-16T11:11:28.855;ACC1B;68
2025-10-16T11:11:28.855;ACC2B;27
2025-10-16T11:11:28.855;BRK1;835
2025-10-16T11:11:28.855;BRK2;831
2025-10-16T11:11:28.855;STEER;0
2025-10-16T11:11:28.855;SDC_INPUT;0
2025-10-16T11:11:28.855;R2D_BUTTON;0
2025-10-16T11:11:28.855;RESET_BUTTON;0
2025-10-16T11:11:28.855;TS_ON_BUTTON;0
2025-10-16T11:11:28.855;ACC1A;110
2025-10-16T11:11:28.855;ACC2A;4041
2025-10-16T11:11:28.855;ACC1B;68
2025-10-16T11:11:28.855;ACC2B;29
2025-10-16T11:11:28.855;BRK1;833
2025-10-16T11:11:28.855;BRK2;833
2025-10-16T11:11:28.855;STEER;0
2025-10-16T11:11:28.855;SDC_INPUT;0
2025-10-16T11:11:28.855;R2D_BUTTON;0
2025-10-16T11:11:28.855;RESET_BUTTON;0
2025-10-16T11:11:28.855;TS_ON_BUTTON;0
2025-10-16T11:11:28.855;ACC1A;110
2025-10-16T11:11:28.855;ACC2A;4042
2025-10-16T11:11:28.855;ACC1B;68
2025-10-16T11:11:28.855;ACC2B;29
2025-10-16T11:11:28.855;BRK1;833
2025-10-16T11:11:28.855;BRK2;831
2025-10-16T11:11:28.855;STEER;0
2025-10-16T11:11:28.855;SDC_INPUT;0
2025-10-16T11:11:28.855;R2D_BUTTON;0
2025-10-16T11:11:28.855;RESET_BUTTON;0
2025-10-16T11:11:28.855;TS_ON_BUTTON;0
2025-10-16T11:11:28.855;ACC1A;110
2025-10-16T11:11:28.855;ACC2A;4042
2025-10-16T11:11:28.855;ACC1B;68
2025-10-16T11:11:28.855;ACC2B;29
2025-10-16T11:11:28.855;BRK1;833
2025-10-16T11:11:28.855;BRK2;833
2025-10-16T11:11:28.855;STEER;0
2025-10-16T11:11:28.855;SDC_INPUT;0
2025-10-16T11:11:28.855;R2D_BUTTON;0
2025-10-16T11:11:28.855;RESET_BUTTON;0
2025-10-16T11:11:28.855;TS_ON_BUTTON;0
2025-10-16T11:11:28.855;ACC1A;110
2025-10-16T11:11:28.855;ACC2A;4042
2025-10-16T11:11:28.855;ACC1B;68
2025-10-16T11:11:28.855;ACC2B;27
2025-10-16T11:11:28.855;BRK1;833
2025-10-16T11:11:28.855;BRK2;827
2025-10-16T11:11:28.855;STEER;0
2025-10-16T11:11:28.855;SDC_INPUT;0
2025-10-16T11:11:28.855;R2D_BUTTON;0
2025-10-16T11:11:28.855;RESET_BUTTON;0
2025-10-16T11:11:28.855;TS_ON_BUTTON;0
2025-10-16T11:11:28.855;ACC1A;109
2025-10-16T11:11:28.855;ACC2A;4042
2025-10-16T11:11:28.855;ACC1B;66
2025-10-16T11:11:28.855;ACC2B;27
2025-10-16T11:11:28.855;BRK1;833
2025-10-16T11:11:28.855;BRK2;829
2025-10-16T11:11:28.855;STEER;0
2025-10-16T11:11:28.855;SDC_INPUT;0
2025-10-16T11:11:28.855;R2D_BUTTON;0
2025-10-16T11:11:28.855;RESET_BUTTON;0
2025-10-16T11:11:28.855;TS_ON_BUTTON;0
2025-10-16T11:11:28.855;ACC1A;109
2025-10-16T11:11:28.855;ACC2A;4042
2025-10-16T11:11:28.855;ACC1B;66
2025-10-16T11:11:28.855;ACC2B;27
2025-10-16T11:11:28.855;BRK1;831
2025-10-16T11:11:28.855;BRK2;829
2025-10-16T11:11:28.855;STEER;0
2025-10-16T11:11:28.855;SDC_INPUT;0
2025-10-16T11:11:28.855;R2D_BUTTON;0
2025-10-16T11:11:28.855;RESET_BUTTON;0
2025-10-16T11:11:28.855;TS_ON_BUTTON;0
2025-10-16T11:11:28.914;ACC1A;109
2025-10-16T11:11:28.914;ACC2A;4042
2025-10-16T11:11:28.914;ACC1B;66
2025-10-16T11:11:28.914;ACC2B;27
2025-10-16T11:11:28.914;BRK1;835
2025-10-16T11:11:28.914;BRK2;831
2025-10-16T11:11:28.914;STEER;0
2025-10-16T11:11:28.914;SDC_INPUT;0
2025-10-16T11:11:28.914;R2D_BUTTON;0
2025-10-16T11:11:28.914;RESET_BUTTON;0
2025-10-16T11:11:28.914;TS_ON_BUTTON;0
2025-10-16T11:11:28.914;ACC1A;109
2025-10-16T11:11:28.914;ACC2A;4041
2025-10-16T11:11:28.914;ACC1B;66
2025-10-16T11:11:28.914;ACC2B;29
2025-10-16T11:11:28.914;BRK1;831
2025-10-16T11:11:28.914;BRK2;835
2025-10-16T11:11:28.914;STEER;0
2025-10-16T11:11:28.914;SDC_INPUT;0
2025-10-16T11:11:28.914;R2D_BUTTON;0
2025-10-16T11:11:28.914;RESET_BUTTON;0
2025-10-16T11:11:28.914;TS_ON_BUTTON;0
2025-10-16T11:11:28.914;ACC1A;110
2025-10-16T11:11:28.914;ACC2A;4042
2025-10-16T11:11:28.914;ACC1B;66
2025-10-16T11:11:28.914;ACC2B;29
2025-10-16T11:11:28.914;BRK1;835
2025-10-16T11:11:28.914;BRK2;831
2025-10-16T11:11:28.914;STEER;0
2025-10-16T11:11:28.914;SDC_INPUT;0
2025-10-16T11:11:28.914;R2D_BUTTON;0
2025-10-16T11:11:28.914;RESET_BUTTON;0
2025-10-16T11:11:28.914;TS_ON_BUTTON;0
2025-10-16T11:11:28.914;ACC1A;109
2025-10-16T11:11:28.914;ACC2A;4042
2025-10-16T11:11:28.914;ACC1B;66
2025-10-16T11:11:28.914;ACC2B;29
2025-10-16T11:11:28.914;BRK1;833
2025-10-16T11:11:28.914;BRK2;831
2025-10-16T11:11:28.914;STEER;0
2025-10-16T11:11:28.914;SDC_INPUT;0
2025-10-16T11:11:28.914;R2D_BUTTON;0
2025-10-16T11:11:28.914;RESET_BUTTON;0
2025-10-16T11:11:28.914;TS_ON_BUTTON;0
2025-10-16T11:11:28.914;ACC1A;110
2025-10-16T11:11:28.914;ACC2A;4042
2025-10-16T11:11:28.914;ACC1B;66
2025-10-16T11:11:28.914;ACC2B;27
2025-10-16T11:11:28.914;BRK1;833
2025-10-16T11:11:28.914;BRK2;829
2025-10-16T11:11:28.914;STEER;0
2025-10-16T11:11:28.914;SDC_INPUT;0
2025-10-16T11:11:28.914;R2D_BUTTON;0
2025-10-16T11:11:28.914;RESET_BUTTON;0
2025-10-16T11:11:28.914;TS_ON_BUTTON;0
2025-10-16T11:11:28.914;ACC1A;109
2025-10-16T11:11:28.914;ACC2A;4042
2025-10-16T11:11:28.914;ACC1B;66
2025-10-16T11:11:28.914;ACC2B;27
2025-10-16T11:11:28.914;BRK1;835
2025-10-16T11:11:28.914;BRK2;831
2025-10-16T11:11:28.914;STEER;0
2025-10-16T11:11:28.914;SDC_INPUT;0
2025-10-16T11:11:28.914;R2D_BUTTON;0
2025-10-16T11:11:28.914;RESET_BUTTON;0
2025-10-16T11:11:28.914;TS_ON_BUTTON;0
2025-10-16T11:11:28.914;ACC1A;109
2025-10-16T11:11:28.914;ACC2A;4042
2025-10-16T11:11:28.914;ACC1B;66
2025-10-16T11:11:28.914;ACC2B;27
2025-10-16T11:11:28.914;BRK1;831
2025-10-16T11:11:28.914;BRK2;837
2025-10-16T11:11:28.914;STEER;0
2025-10-16T11:11:28.914;SDC_INPUT;0
2025-10-16T11:11:28.914;R2D_BUTTON;0
2025-10-16T11:11:28.914;RESET_BUTTON;0
2025-10-16T11:11:28.914;TS_ON_BUTTON;0
2025-10-16T11:11:28.914;ACC1A;110
2025-10-16T11:11:28.914;ACC2A;4042
2025-10-16T11:11:28.914;ACC1B;66
2025-10-16T11:11:28.914;ACC2B;27
2025-10-16T11:11:28.914;BRK1;835
2025-10-16T11:11:28.914;BRK2;829
2025-10-16T11:11:29.510;STEER;0
2025-10-16T11:11:29.510;SDC_INPUT;0
2025-10-16T11:11:29.510;R2D_BUTTON;0
2025-10-16T11:11:29.510;RESET_BUTTON;0
2025-10-16T11:11:29.510;TS_ON_BUTTON;0
2025-10-16T11:11:29.510;ACC1A;110
2025-10-16T11:11:29.510;ACC2A;4042
2025-10-16T11:11:29.510;ACC1B;66
2025-10-16T11:11:29.510;ACC2B;27
2025-10-16T11:11:29.510;BRK1;833
2025-10-16T11:11:29.510;BRK2;833
2025-10-16T11:11:29.510;STEER;0
2025-10-16T11:11:29.510;SDC_INPUT;0
2025-10-16T11:11:29.510;R2D_BUTTON;0
2025-10-16T11:11:29.510;RESET_BUTTON;0
2025-10-16T11:11:29.510;TS_ON_BUTTON;0
2025-10-16T11:11:29.510;ACC1A;110
2025-10-16T11:11:29.510;ACC2A;4042
2025-10-16T11:11:29.510;ACC1B;68
2025-10-16T11:11:29.510;ACC2B;27
2025-10-16T11:11:29.510;BRK1;831
2025-10-16T11:11:29.510;BRK2;831
2025-10-16T11:11:29.510;STEER;0
2025-10-16T11:11:29.510;SDC_INPUT;0
2025-10-16T11:11:29.510;R2D_BUTTON;0
2025-10-16T11:11:29.510;RESET_BUTTON;0
2025-10-16T11:11:29.510;TS_ON_BUTTON;0
2025-10-16T11:11:29.510;ACC1A;110
2025-10-16T11:11:29.510;ACC2A;4042
2025-10-16T11:11:29.510;ACC1B;68
2025-10-16T11:11:29.510;ACC2B;27
2025-10-16T11:11:29.510;BRK1;833
2025-10-16T11:11:29.510;BRK2;833
2025-10-16T11:11:29.510;STEER;0
2025-10-16T11:11:29.510;SDC_INPUT;0
2025-10-16T11:11:29.510;R2D_BUTTON;0
2025-10-16T11:11:29.510;RESET_BUTTON;0
2025-10-16T11:11:29.510;TS_ON_BUTTON;0
2025-10-16T11:11:29.510;ACC1A;110
2025-10-16T11:11:29.510;ACC2A;4042
2025-10-16T11:11:29.510;ACC1B;68
2025-10-16T11:11:29.510;ACC2B;27
2025-10-16T11:11:29.510;BRK1;833
2025-10-16T11:11:29.510;BRK2;839
2025-10-16T11:11:29.510;STEER;0
2025-10-16T11:11:29.510;SDC_INPUT;0
2025-10-16T11:11:29.510;R2D_BUTTON;0
2025-10-16T11:11:29.510;RESET_BUTTON;0
2025-10-16T11:11:29.510;TS_ON_BUTTON;0
2025-10-16T11:11:29.510;ACC1A;110
2025-10-16T11:11:29.510;ACC2A;4042
2025-10-16T11:11:29.510;ACC1B;68
2025-10-16T11:11:29.510;ACC2B;27
2025-10-16T11:11:29.510;BRK1;835
2025-10-16T11:11:29.510;BRK2;831
2025-10-16T11:11:29.510;STEER;0
2025-10-16T11:11:29.510;SDC_INPUT;0
2025-10-16T11:11:29.510;R2D_BUTTON;0
2025-10-16T11:11:29.510;RESET_BUTTON;0
2025-10-16T11:11:29.510;TS_ON_BUTTON;0
2025-10-16T11:11:29.510;ACC1A;109
2025-10-16T11:11:29.510;ACC2A;4042
2025-10-16T11:11:29.510;ACC1B;66
2025-10-16T11:11:29.510;ACC2B;27
2025-10-16T11:11:29.510;BRK1;831
2025-10-16T11:11:29.510;BRK2;831
2025-10-16T11:11:29.510;STEER;0
2025-10-16T11:11:29.510;SDC_INPUT;0
2025-10-16T11:11:29.510;R2D_BUTTON;0
2025-10-16T11:11:29.510;RESET_BUTTON;0
2025-10-16T11:11:29.510;TS_ON_BUTTON;0
2025-10-16T11:11:29.510;ACC1A;110
2025-10-16T11:11:29.510;ACC2A;4041
2025-10-16T11:11:29.510;ACC1B;66
2025-10-16T11:11:29.510;ACC2B;29
2025-10-16T11:11:29.510;BRK1;833
2025-10-16T11:11:29.510;BRK2;829
2025-10-16T11:11:29.510;STEER;0
2025-10-16T11:11:29.510;SDC_INPUT;0
2025-10-16T11:11:29.510;R2D_BUTTON;0
2025-10-16T11:11:29.510;RESET_BUTTON;0
2025-10-16T11:11:29.510;TS_ON_BUTTON;0
2025-10-16T11:11:29.510;ACC1A;109
2025-10-16T11:11:29.510;ACC2A;4042
2025-10-16T11:11:29.510;ACC1B;66
2025-10-16T11:11:29.510;ACC2B;29
2025-10-16T11:11:29.510;BRK1;831
2025-10-16T11:11:29.510;BRK2;835
2025-10-16T11:11:29.510;STEER;0
2025-10-16T11:11:29.510;SDC_INPUT;0
2025-10-16T11:11:29.510;R2D_BUTTON;0
2025-10-16T11:11:29.510;RESET_BUTTON;0
2025-10-16T11:11:29.510;TS_ON_BUTTON;0
2025-10-16T11:11:29.515;ACC1A;110
2025-10-16T11:11:29.515;ACC2A;4042
2025-10-16T11:11:29.515;ACC1B;66
2025-10-16T11:11:29.515;ACC2B;29
2025-10-16T11:11:29.515;BRK1;831
2025-10-16T11:11:29.515;BRK2;835
2025-10-16T11:11:29.515;STEER;0
2025-10-16T11:11:29.515;SDC_INPUT;0
2025-10-16T11:11:29.515;R2D_BUTTON;0
2025-10-16T11:11:29.515;RESET_BUTTON;0
2025-10-16T11:11:29.515;TS_ON_BUTTON;0
2025-10-16T11:11:29.515;ACC1A;109
2025-10-16T11:11:29.515;ACC2A;4042
2025-10-16T11:11:29.515;ACC1B;66
2025-10-16T11:11:29.515;ACC2B;27
2025-10-16T11:11:29.515;BRK1;829
2025-10-16T11:11:29.515;BRK2;831
2025-10-16T11:11:29.515;STEER;0
2025-10-16T11:11:29.515;SDC_INPUT;0
2025-10-16T11:11:29.515;R2D_BUTTON;0
2025-10-16T11:11:29.515;RESET_BUTTON;0
2025-10-16T11:11:29.515;TS_ON_BUTTON;0
2025-10-16T11:11:29.515;ACC1A;109
2025-10-16T11:11:29.515;ACC2A;4042
2025-10-16T11:11:29.515;ACC1B;66
2025-10-16T11:11:29.515;ACC2B;27
2025-10-16T11:11:29.515;BRK1;831
2025-10-16T11:11:29.515;BRK2;833
2025-10-16T11:11:29.515;STEER;0
2025-10-16T11:11:29.515;SDC_INPUT;0
2025-10-16T11:11:29.515;R2D_BUTTON;0
2025-10-16T11:11:29.515;RESET_BUTTON;0
2025-10-16T11:11:29.515;TS_ON_BUTTON;0
2025-10-16T11:11:29.515;ACC1A;110
2025-10-16T11:11:29.515;ACC2A;4042
2025-10-16T11:11:29.515;ACC1B;66
2025-10-16T11:11:29.515;ACC2B;27
2025-10-16T11:11:29.515;BRK1;835
2025-10-16T11:11:29.515;BRK2;833
2025-10-16T11:11:29.515;STEER;0
2025-10-16T11:11:29.515;SDC_INPUT;0
2025-10-16T11:11:29.515;R2D_BUTTON;0
2025-10-16T11:11:29.515;RESET_BUTTON;0
2025-10-16T11:11:29.515;TS_ON_BUTTON;0
2025-10-16T11:11:29.515;ACC1A;110
2025-10-16T11:11:29.515;ACC2A;4042
2025-10-16T11:11:29.515;ACC1B;66
2025-10-16T11:11:29.515;ACC2B;27
2025-10-16T11:11:29.515;BRK1;831
2025-10-16T11:11:29.515;BRK2;833
2025-10-16T11:11:29.515;STEER;0
2025-10-16T11:11:29.515;SDC_INPUT;0
2025-10-16T11:11:29.515;R2D_BUTTON;0
2025-10-16T11:11:29.515;RESET_BUTTON;0
2025-10-16T11:11:29.515;TS_ON_BUTTON;0
2025-10-16T11:11:29.515;ACC1A;110
2025-10-16T11:11:29.515;ACC2A;4042
2025-10-16T11:11:29.515;ACC1B;68
2025-10-16T11:11:29.515;ACC2B;27
2025-10-16T11:11:29.515;BRK1;831
2025-10-16T11:11:29.515;BRK2;833
2025-10-16T11:11:29.515;STEER;0
2025-10-16T11:11:29.515;SDC_INPUT;0
2025-10-16T11:11:29.515;R2D_BUTTON;0
2025-10-16T11:11:29.515;RESET_BUTTON;0
2025-10-16T11:11:29.515;TS_ON_BUTTON;0
2025-10-16T11:11:29.515;ACC1A;110
2025-10-16T11:11:29.515;ACC2A;4042
2025-10-16T11:11:29.515;ACC1B;68
2025-10-16T11:11:29.515;ACC2B;27
2025-10-16T11:11:29.515;BRK1;831
2025-10-16T11:11:29.515;BRK2;833
2025-10-16T11:11:29.515;STEER;0
2025-10-16T11:11:29.515;SDC_INPUT;0
2025-10-16T11:11:29.515;R2D_BUTTON;0
2025-10-16T11:11:29.515;RESET_BUTTON;0
2025-10-16T11:11:29.515;TS_ON_BUTTON;0
2025-10-16T11:11:29.515;ACC1A;110
2025-10-16T11:11:29.515;ACC2A;4042
2025-10-16T11:11:29.515;ACC1B;68
2025-10-16T11:11:29.515;ACC2B;27
2025-10-16T11:11:29.515;BRK1;831
2025-10-16T11:11:29.515;BRK2;831
2025-10-16T11:11:29.515;STEER;0
2025-10-16T11:11:29.515;SDC_INPUT;0
2025-10-16T11:11:29.515;R2D_BUTTON;0
2025-10-16T11:11:29.515;RESET_BUTTON;0
2025-10-16T11:11:29.515;TS_ON_BUTTON;0
2025-10-16T11:11:29.515;ACC1A;110
2025-10-16T11:11:29.515;ACC2A;4042
2025-10-16T11:11:29.515;ACC1B;68
2025-10-16T11:11:29.515;ACC2B;27
2025-10-16T11:11:29.515;BRK1;833
2025-10-16T11:11:29.515;BRK2;829
2025-10-16T11:11:29.515;STEER;0
2025-10-16T11:11:29.518;SDC_INPUT;0
2025-10-16T11:11:29.518;R2D_BUTTON;0
2025-10-16T11:11:29.518;RESET_BUTTON;0
2025-10-16T11:11:29.518;TS_ON_BUTTON;0
2025-10-16T11:11:29.518;ACC1A;110
2025-10-16T11:11:29.518;ACC2A;4042
2025-10-16T11:11:29.518;ACC1B;68
2025-10-16T11:11:29.518;ACC2B;27
2025-10-16T11:11:29.518;BRK1;833
2025-10-16T11:11:29.518;BRK2;835
2025-10-16T11:11:29.518;STEER;0
2025-10-16T11:11:29.518;SDC_INPUT;0
2025-10-16T11:11:29.518;R2D_BUTTON;0
2025-10-16T11:11:29.518;RESET_BUTTON;0
2025-10-16T11:11:29.518;TS_ON_BUTTON;0
2025-10-16T11:11:29.518;ACC1A;110
2025-10-16T11:11:29.518;ACC2A;4042
2025-10-16T11:11:29.518;ACC1B;68
2025-10-16T11:11:29.518;ACC2B;27
2025-10-16T11:11:29.518;BRK1;833
